State;Profession;Profesion Key;Agree terms conditions;Card Mastercard;Source;Edad;Region Pais
4;estudiante;2;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;comerciante;32;VERDADERO;FALSO;;45;Coquimbo
4;ingeniero;18;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;estudiante de administraci??n de empresas;186;VERDADERO;FALSO;;18;Arica y Parinacota
4;cocinera;9;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;MEDICO CIRUJANO;187;VERDADERO;FALSO;compara;35;Región Metropolitana de Santiago
4;maestra de cocina;188;VERDADERO;FALSO;;36;Coquimbo
4;secretaria;46;VERDADERO;FALSO;;45;Arica y Parinacota
4;comerciante;32;VERDADERO;VERDADERO;;35;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;funcionario p??blico;189;VERDADERO;FALSO;;39;La Araucanía
4;Arquitecto;138;VERDADERO;VERDADERO;;27;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;28;Bío-Bío
4;obrero;173;VERDADERO;FALSO;;28;Región Metropolitana de Santiago
4;militar;190;VERDADERO;FALSO;;20;Bío-Bío
4;estudiante;2;VERDADERO;FALSO;;18;Bío-Bío
4;dependiente;31;VERDADERO;FALSO;;60;Los Ríos
4;Cientista Pol??tico;191;VERDADERO;VERDADERO;;35;Región Metropolitana de Santiago
4;m?©dico;192;VERDADERO;VERDADERO;;50;Región Metropolitana de Santiago
4;Jefa de hogar;193;VERDADERO;FALSO;;39;Maule
4;conductor profesional;194;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;Profesora;195;VERDADERO;FALSO;;39;Tarapacá
4;vendedora;35;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;chef;196;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;20;La Araucanía
4;estudiante;2;VERDADERO;FALSO;;29;Arica y Parinacota
4;auditor;197;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;Analista Programador;198;VERDADERO;VERDADERO;;38;Coquimbo
4;sin trabajo;199;VERDADERO;FALSO;;24;Bío-Bío
4;sub gerente;200;VERDADERO;VERDADERO;;36;Región Metropolitana de Santiago
4;Cocinera;9;VERDADERO;VERDADERO;;31;Coquimbo
4;contador auditor;148;VERDADERO;VERDADERO;;43;Región Metropolitana de Santiago
4;Carabinero;201;VERDADERO;VERDADERO;;36;Magallanes y de La Antártica Chilena
4;contratista;202;VERDADERO;VERDADERO;;33;Antofagasta
4;Comerciante;32;VERDADERO;VERDADERO;;57;Región Metropolitana de Santiago
4;Vendedora;35;VERDADERO;VERDADERO;;25;Región Metropolitana de Santiago
4;ingeniero;18;VERDADERO;FALSO;;27;Región Metropolitana de Santiago
4;trabajador;98;VERDADERO;VERDADERO;;26;Región Metropolitana de Santiago
4;cirujano;203;VERDADERO;FALSO;;27;Los Ríos
4;estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;operador log??stico;204;VERDADERO;FALSO;;37;Región Metropolitana de Santiago
4;Universitario;205;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;mesero;206;VERDADERO;VERDADERO;;32;Región Metropolitana de Santiago
4;ob del tran stgo;207;VERDADERO;FALSO;;61;Región Metropolitana de Santiago
4;alba?±il/ estudiante;208;VERDADERO;FALSO;;28;Valparaíso
4;estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;empresas;209;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;FALSO;;27;Región Metropolitana de Santiago
4;profesor;64;VERDADERO;VERDADERO;;46;Región Metropolitana de Santiago
4;empleado;4;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;seguridad;127;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;jardinero;210;VERDADERO;FALSO;;25;Coquimbo
4;Estudiante Universitario;162;VERDADERO;FALSO;;24;Coquimbo
4;Estudiante;2;VERDADERO;VERDADERO;;19;Valparaíso
4;mec?°nico automotriz;211;VERDADERO;VERDADERO;;34;La Araucanía
4;estudiando;91;VERDADERO;FALSO;;21;Maule
4;estudiante;2;VERDADERO;VERDADERO;;20;Bío-Bío
4;due?±a de casa;8;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;empleado;4;VERDADERO;FALSO;;44;Valparaíso
4;Estudiante universitario;162;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;vendedor;70;VERDADERO;FALSO;;23;Coquimbo
4;Psicologa;212;VERDADERO;FALSO;;36;Región Metropolitana de Santiago
4;administativo;213;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;vendedor;70;VERDADERO;VERDADERO;;28;Coquimbo
4;ejecutiva;78;VERDADERO;VERDADERO;;24;Región Metropolitana de Santiago
4;Preparador Fisico;214;VERDADERO;FALSO;;38;La Araucanía
4;comerciante;32;VERDADERO;FALSO;;47;Los Lagos
4;Estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;ingeniero comercial;108;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;chef;196;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;Trabajador;98;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;ingeniero mec?°nico;215;VERDADERO;VERDADERO;;34;Bío-Bío
4;Ingeniero Inform?°tico;216;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;18;Los Lagos
4;Electricista;183;VERDADERO;FALSO;;23;Maule
4;trabajo;47;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;tranajo independiente;217;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;18;Valparaíso
4;cesante;41;VERDADERO;FALSO;;41;Valparaíso
4;estudiante;2;VERDADERO;FALSO;;21;La Araucanía
4;independiente;72;VERDADERO;VERDADERO;;47;Valparaíso
4;proyectista arquitect??nico;218;VERDADERO;VERDADERO;;34;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;Ama de casa;219;VERDADERO;FALSO;;72;Libertador General Bernardo OHiggins
4;conductor;220;VERDADERO;VERDADERO;;27;La Araucanía
4;Estudiante Universitario;162;VERDADERO;FALSO;;28;Los Lagos
4;profesora;195;VERDADERO;VERDADERO;;38;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;25;Valparaíso
4;Estudiante;2;VERDADERO;FALSO;;19;Los Lagos
4;Empleado;4;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;19;Valparaíso
4;cajera;221;VERDADERO;FALSO;;20;Antofagasta
4;Profesora;195;VERDADERO;FALSO;;36;Magallanes y de La Antártica Chilena
4;Pescador Artesanal;222;VERDADERO;FALSO;;20;Los Lagos
4;estudiante;2;VERDADERO;FALSO;;19;Coquimbo
4;INGENIERO;18;VERDADERO;VERDADERO;;43;Tarapacá
4;Estudiante;2;VERDADERO;VERDADERO;;20;Región Metropolitana de Santiago
4;INGENIERO;18;VERDADERO;VERDADERO;;58;Región Metropolitana de Santiago
4;dice?±ador de interiores y ambientes;223;VERDADERO;FALSO;;36;Región Metropolitana de Santiago
4;parvularia;224;VERDADERO;VERDADERO;;23;Región Metropolitana de Santiago
4;ama de casa;219;VERDADERO;FALSO;;39;Libertador General Bernardo OHiggins
4;trabajar;102;VERDADERO;VERDADERO;;57;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;21;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;40;Arica y Parinacota
4;estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;cesante;41;VERDADERO;FALSO;;20;Tarapacá
4;due?±a de casa;8;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;AUXILIAR PARAMEDICO DE ODONTOLOGIA;225;VERDADERO;FALSO;;40;Coquimbo
4;codturera;226;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;32;Bío-Bío
4;due?±a de casa;8;VERDADERO;FALSO;;35;Maule
4;cesante;41;VERDADERO;FALSO;;24;Bío-Bío
4;Ingeniero;18;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;23;Valparaíso
4;Mecanico de Suelos;227;VERDADERO;FALSO;;58;Región Metropolitana de Santiago
4;tecnico enfermeria;228;VERDADERO;VERDADERO;;30;Región Metropolitana de Santiago
4;vendedora;35;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;24;Los Ríos
4;cesante;41;VERDADERO;FALSO;;27;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;titulado;229;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;trabajador;98;VERDADERO;FALSO;;51;Los Lagos
4;empleado;4;VERDADERO;FALSO;;48;Coquimbo
4;Tecnico;12;VERDADERO;VERDADERO;;38;Bío-Bío
4;enfermero;230;VERDADERO;FALSO;;28;Maule
4;Inform?°tica;231;VERDADERO;VERDADERO;;34;Región Metropolitana de Santiago
4;encargo de logistica;232;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;19;Valparaíso
4;estudiante;2;VERDADERO;FALSO;;23;Libertador General Bernardo OHiggins
4;conductor;220;VERDADERO;VERDADERO;;31;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;Vivo gracias a Dios;233;VERDADERO;VERDADERO;;39;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;22;Maule
4;SECRETARIA(O);133;VERDADERO;FALSO;;54;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;VERDADERO;;28;Región Metropolitana de Santiago
4;Trabajador;98;VERDADERO;VERDADERO;;42;Antofagasta
4;ingeniera comercial;234;VERDADERO;VERDADERO;;30;Región Metropolitana de Santiago
4;Ingeniera Ambiental;235;VERDADERO;FALSO;;55;Región Metropolitana de Santiago
4;trabajador;98;VERDADERO;FALSO;;47;Los Lagos
4;ejecutivo Call Center;236;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;VERDADERO;;42;Bío-Bío
4;vendedor;70;VERDADERO;VERDADERO;;30;Maule
4;due?±a de hogar;237;VERDADERO;VERDADERO;;72;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;22;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;VERDADERO;;20;Región Metropolitana de Santiago
4;trabajadora dependiente;238;VERDADERO;FALSO;;30;Maule
4;Desempleado;165;VERDADERO;VERDADERO;;25;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;tecnico en enfermeria;239;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;24;Valparaíso
4;administrador de empresas;240;VERDADERO;VERDADERO;;42;Valparaíso
4;estudiante;2;VERDADERO;VERDADERO;;21;Los Lagos
4;AUXILIAR DE ENFERMERIA;166;VERDADERO;FALSO;;35;Valparaíso
4;ejecutiva;78;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;Trabajador;98;VERDADERO;FALSO;;46;Región Metropolitana de Santiago
4;Trabajador;98;VERDADERO;FALSO;;49;Región Metropolitana de Santiago
4;Cesante;41;VERDADERO;VERDADERO;;62;Valparaíso
4;estudiante;2;VERDADERO;VERDADERO;;20;Región Metropolitana de Santiago
4;mecanico automotriz;241;VERDADERO;FALSO;;28;Los Lagos
4;Fotografo;242;VERDADERO;FALSO;;27;Región Metropolitana de Santiago
4;INDEPENDIENTE;72;VERDADERO;FALSO;;36;Región Metropolitana de Santiago
4;sociologo;243;VERDADERO;VERDADERO;;26;Región Metropolitana de Santiago
4;Ninguna;244;VERDADERO;VERDADERO;;32;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;21;La Araucanía
4;estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;vendedora;35;VERDADERO;VERDADERO;;27;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;INGENIERO;18;VERDADERO;VERDADERO;;40;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;Vendedora;35;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;20;La Araucanía
4;Estudiante;2;VERDADERO;VERDADERO;;21;Región Metropolitana de Santiago
4;casa;245;VERDADERO;FALSO;;75;Los Lagos
4;Docente;34;VERDADERO;VERDADERO;;32;Región Metropolitana de Santiago
4;Estudiante universitario;162;VERDADERO;VERDADERO;;19;Región Metropolitana de Santiago
4;Ama de casa;219;VERDADERO;FALSO;;49;Libertador General Bernardo OHiggins
4;asistente de log??stica;246;VERDADERO;VERDADERO;;24;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;Cesante;41;VERDADERO;VERDADERO;;41;Valparaíso
4;trabajadora;128;VERDADERO;FALSO;;44;Valparaíso
4;due?±o casa;247;VERDADERO;FALSO;;61;Los Lagos
4;due?±a de casa;8;VERDADERO;FALSO;;59;Bío-Bío
4;ingeniero;18;VERDADERO;VERDADERO;;35;Región Metropolitana de Santiago
4;cesante;41;VERDADERO;FALSO;;18;Valparaíso
4;sesante;248;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;cantante;249;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;atender casa acogida;250;VERDADERO;FALSO;;64;Maule
4;nada;251;VERDADERO;VERDADERO;;58;Región Metropolitana de Santiago
4;dependiente;31;VERDADERO;VERDADERO;;28;Región Metropolitana de Santiago
4;comerciante;32;VERDADERO;VERDADERO;;26;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;t?©cnico telecomunicaciones;252;VERDADERO;FALSO;;37;Valparaíso
4;trabajadora social;253;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;INGENIERO;18;VERDADERO;FALSO;;42;Región Metropolitana de Santiago
4;SINTITULO;254;VERDADERO;FALSO;;33;Valparaíso
4;estudiante;2;VERDADERO;FALSO;;21;Maule
4;Cesante;41;VERDADERO;VERDADERO;;41;Valparaíso
4;independiente;72;VERDADERO;VERDADERO;;44;Valparaíso
4;sonidista;255;VERDADERO;VERDADERO;;30;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
4;vendedor;70;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;21;Región Metropolitana de Santiago
4;cesante;41;VERDADERO;VERDADERO;;22;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;escultor en piedras;256;VERDADERO;FALSO;;45;Región Metropolitana de Santiago
4;Estidiante;257;VERDADERO;VERDADERO;;22;Región Metropolitana de Santiago
4;Encargada Jard??n Infantil Sue?±os de Conc??n;258;VERDADERO;FALSO;;31;Valparaíso
4;Comerciante;32;VERDADERO;VERDADERO;;65;Región Metropolitana de Santiago
4;profesor;64;VERDADERO;VERDADERO;;28;Bío-Bío
4;Agente Call Center Salud Responde MINSAL;259;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;18;Valparaíso
4;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA;159;VERDADERO;VERDADERO;;55;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;21;Coquimbo
4;CONSTRUCTOR CIVIL;260;VERDADERO;FALSO;;78;Valparaíso
4;due?±a de casa;8;VERDADERO;FALSO;;39;Bío-Bío
4;asistente;142;VERDADERO;FALSO;;29;Maule
4;vendedor;70;VERDADERO;FALSO;compara;25;Región Metropolitana de Santiago
4;analista de sistema;261;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;desempleada;116;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;tesorera;262;VERDADERO;FALSO;;32;Arica y Parinacota
4;independiente;72;VERDADERO;VERDADERO;;28;Región Metropolitana de Santiago
4;Independiente;72;VERDADERO;FALSO;;57;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;20;Región Metropolitana de Santiago
4;cajera;221;VERDADERO;FALSO;;37;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;27;Región Metropolitana de Santiago
4;Operador CCTV;263;VERDADERO;VERDADERO;;30;Región Metropolitana de Santiago
4;obrero;173;VERDADERO;FALSO;;36;Bío-Bío
4;Programador;264;VERDADERO;VERDADERO;;30;Valparaíso
4;estudiante;2;VERDADERO;VERDADERO;;20;Región Metropolitana de Santiago
4;chef;196;VERDADERO;FALSO;;38;Región Metropolitana de Santiago
4;trabajadora;128;VERDADERO;FALSO;;42;Región Metropolitana de Santiago
4;gerente;69;VERDADERO;VERDADERO;;38;Bío-Bío
4;cesante;41;VERDADERO;VERDADERO;;19;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;FALSO;;23;Antofagasta
4;estudiante;2;VERDADERO;FALSO;;21;La Araucanía
4;M??sico;170;VERDADERO;VERDADERO;;20;La Araucanía
4;PROFESOR;64;VERDADERO;VERDADERO;;54;Región Metropolitana de Santiago
4;dkdjjffn;265;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;Bi??logo;266;VERDADERO;VERDADERO;;22;Bío-Bío
4;instalador gr?°fico;267;VERDADERO;FALSO;;23;La Araucanía
4;Estudiante;2;VERDADERO;VERDADERO;;20;Región Metropolitana de Santiago
4;trabajo;47;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;trabajador;98;VERDADERO;FALSO;;20;Coquimbo
4;profesional;146;VERDADERO;FALSO;;29;Bío-Bío
4;estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;profesional;146;VERDADERO;VERDADERO;;34;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;VERDADERO;;59;Región Metropolitana de Santiago
4;cesante;41;VERDADERO;FALSO;;55;Atacama
4;due?±a de casa;8;VERDADERO;VERDADERO;;42;Región Metropolitana de Santiago
4;pulidor;268;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;VERDADERO;;32;Región Metropolitana de Santiago
4;ingeniero;18;VERDADERO;FALSO;;27;Región Metropolitana de Santiago
4;ingeniero;18;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;19;Valparaíso
4;cesante;41;VERDADERO;FALSO;;52;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;19;La Araucanía
4;estudiante;2;VERDADERO;FALSO;;19;Valparaíso
4;Due?±a de casa;8;VERDADERO;FALSO;;54;Arica y Parinacota
4;streamer;269;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;20;Región Metropolitana de Santiago
4;ejecutiva;78;VERDADERO;FALSO;;35;Los Ríos
4;due?±a de casa;8;VERDADERO;FALSO;;57;Región Metropolitana de Santiago
4;Trabajador;98;VERDADERO;VERDADERO;;26;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;28;Los Lagos
4;Estudiante;2;VERDADERO;VERDADERO;;18;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;trabajador independiente;270;VERDADERO;VERDADERO;;29;Valparaíso
4;due?±a de casa;8;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;Ingeniero;18;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;vendedor;70;VERDADERO;FALSO;;45;Bío-Bío
4;estudiante;2;VERDADERO;FALSO;;22;Bío-Bío
4;Gastronomia;271;VERDADERO;VERDADERO;Maneki;55;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;20;Valparaíso
4;cesante;41;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;44;Bío-Bío
4;Estudiante;2;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;nada;251;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;pastelero;272;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;constructor civil;260;VERDADERO;VERDADERO;;36;Región Metropolitana de Santiago
4;nutricionista;153;VERDADERO;FALSO;;30;Valparaíso
4;trabaja;273;VERDADERO;FALSO;;31;Maule
4;due?±a de casa;8;VERDADERO;FALSO;;44;Los Ríos
4;estudiante;2;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;chef;196;VERDADERO;VERDADERO;;26;La Araucanía
4;inspectora en liceo;274;VERDADERO;FALSO;;54;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;21;Región Metropolitana de Santiago
4;empleado garzona;275;VERDADERO;FALSO;;48;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;ValorDolar;21;La Araucanía
4;Cocinera;9;VERDADERO;FALSO;;58;Los Lagos
4;Recepcionista;276;VERDADERO;VERDADERO;;26;Región Metropolitana de Santiago
4;Dise?±adora;277;VERDADERO;FALSO;;38;Región Metropolitana de Santiago
4;cajera;221;VERDADERO;FALSO;;23;Arica y Parinacota
4;Estudiante;2;VERDADERO;FALSO;;22;La Araucanía
4;independiente;72;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;32;La Araucanía
4;estudiando;91;VERDADERO;FALSO;;25;Arica y Parinacota
4;Productor musical;278;VERDADERO;VERDADERO;;26;Región Metropolitana de Santiago
4;promotora;279;VERDADERO;VERDADERO;;30;Región Metropolitana de Santiago
4;desempleado;165;VERDADERO;VERDADERO;;27;Valparaíso
4;Trabajadora;128;VERDADERO;FALSO;;47;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;32;Los Ríos
4;SECRETARIA(O);133;VERDADERO;FALSO;;33;Los Ríos
4;ejecutiva call center;280;VERDADERO;VERDADERO;;28;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;20;La Araucanía
